requirement_id,source_section,requirement,implementation_path,verification_command,evidence_path,status,blocker
R07.102,requirements.md §7,WorkflowSpec version,src/coastmas/core/contracts.py,.venv/bin/python -m pytest tests/unit/test_contracts.py,,NOT_RUN,尚未实现或验证
R07.103,requirements.md §7,ModelSpec versions,src/coastmas/core/contracts.py,.venv/bin/python -m pytest tests/unit/test_contracts.py,,NOT_RUN,尚未实现或验证
R07.104,requirements.md §7,DataAsset versions,src/coastmas/core/contracts.py,.venv/bin/python -m pytest tests/unit/test_contracts.py,,NOT_RUN,尚未实现或验证
R07.105,requirements.md §7,software version,src/coastmas/core/contracts.py,.venv/bin/python -m pytest tests/unit/test_contracts.py,,NOT_RUN,尚未实现或验证
R07.106,requirements.md §7,container image,src/coastmas/core/contracts.py,.venv/bin/python -m pytest tests/unit/test_contracts.py,,NOT_RUN,尚未实现或验证
R07.107,requirements.md §7,timestamp,src/coastmas/core/contracts.py,.venv/bin/python -m pytest tests/unit/test_contracts.py,,NOT_RUN,尚未实现或验证
R07.108,requirements.md §7,random_seed,src/coastmas/core/contracts.py,.venv/bin/python -m pytest tests/unit/test_contracts.py,,NOT_RUN,尚未实现或验证
R07.109,requirements.md §7,job_id,src/coastmas/core/contracts.py,.venv/bin/python -m pytest tests/unit/test_contracts.py,,NOT_RUN,尚未实现或验证
R07.110,requirements.md §7,result_type,src/coastmas/core/contracts.py,.venv/bin/python -m pytest tests/unit/test_contracts.py,,NOT_RUN,尚未实现或验证
R07.111,requirements.md §7,storage_uri,src/coastmas/core/contracts.py,.venv/bin/python -m pytest tests/unit/test_contracts.py,,NOT_RUN,尚未实现或验证
R07.112,requirements.md §7,entity_binding,src/coastmas/core/contracts.py,.venv/bin/python -m pytest tests/unit/test_contracts.py,,NOT_RUN,尚未实现或验证
R07.113,requirements.md §7,quality_status,src/coastmas/core/contracts.py,.venv/bin/python -m pytest tests/unit/test_contracts.py,,NOT_RUN,尚未实现或验证
R07.114,requirements.md §7,provenance,src/coastmas/core/contracts.py,.venv/bin/python -m pytest tests/unit/test_contracts.py,,NOT_RUN,尚未实现或验证
R08.000,requirements.md §8,模型智能拆解与集成器,src/coastmas/core/decomposition.py;src/coastmas/core/matching.py;src/coastmas/app/model_routes.py,.venv/bin/python -m pytest tests/unit/test_decomposition.py tests/unit/test_matching.py tests/integration/test_model_api.py -q,artifacts/evidence/20260920T085803263518Z-model-catalog-full.json,NOT_RUN,组件与真实 API 已验证；完整注册执行审批、多节点规划、前端及统一验收尚未完成
R08.001,requirements.md §8,8.1 模型注册中心,src/coastmas/core/decomposition.py;src/coastmas/core/matching.py;src/coastmas/app/model_routes.py,.venv/bin/python -m pytest tests/unit/test_decomposition.py tests/unit/test_matching.py tests/integration/test_model_api.py -q,artifacts/evidence/20260920T085803263518Z-model-catalog-full.json,NOT_RUN,组件与真实 API 已验证；完整注册执行审批、多节点规划、前端及统一验收尚未完成
R08.002,requirements.md §8,新增模型,src/coastmas/core/decomposition.py;src/coastmas/core/matching.py;src/coastmas/app/model_routes.py,.venv/bin/python -m pytest tests/unit/test_decomposition.py tests/unit/test_matching.py tests/integration/test_model_api.py -q,artifacts/evidence/20260920T085803263518Z-model-catalog-full.json,NOT_RUN,组件与真实 API 已验证；完整注册执行审批、多节点规划、前端及统一验收尚未完成
R08.003,requirements.md §8,编辑模型,src/coastmas/core/decomposition.py;src/coastmas/core/matching.py;src/coastmas/app/model_routes.py,.venv/bin/python -m pytest tests/unit/test_decomposition.py tests/unit/test_matching.py tests/integration/test_model_api.py -q,artifacts/evidence/20260920T085803263518Z-model-catalog-full.json,NOT_RUN,组件与真实 API 已验证；完整注册执行审批、多节点规划、前端及统一验收尚未完成
R08.004,requirements.md §8,版本管理,src/coastmas/core/decomposition.py;src/coastmas/core/matching.py;src/coastmas/app/model_routes.py,.venv/bin/python -m pytest tests/unit/test_decomposition.py tests/unit/test_matching.py tests/integration/test_model_api.py -q,artifacts/evidence/20260920T085803263518Z-model-catalog-full.json,NOT_RUN,组件与真实 API 已验证；完整注册执行审批、多节点规划、前端及统一验收尚未完成
R08.005,requirements.md §8,启用/禁用,src/coastmas/core/decomposition.py;src/coastmas/core/matching.py;src/coastmas/app/model_routes.py,.venv/bin/python -m pytest tests/unit/test_decomposition.py tests/unit/test_matching.py tests/integration/test_model_api.py -q,artifacts/evidence/20260920T085803263518Z-model-catalog-full.json,NOT_RUN,组件与真实 API 已验证；完整注册执行审批、多节点规划、前端及统一验收尚未完成
R08.006,requirements.md §8,搜索,src/coastmas/core/decomposition.py;src/coastmas/core/matching.py;src/coastmas/app/model_routes.py,.venv/bin/python -m pytest tests/unit/test_decomposition.py tests/unit/test_matching.py tests/integration/test_model_api.py -q,artifacts/evidence/20260920T085803263518Z-model-catalog-full.json,NOT_RUN,组件与真实 API 已验证；完整注册执行审批、多节点规划、前端及统一验收尚未完成
R08.007,requirements.md §8,过滤,src/coastmas/core/decomposition.py;src/coastmas/core/matching.py;src/coastmas/app/model_routes.py,.venv/bin/python -m pytest tests/unit/test_decomposition.py tests/unit/test_matching.py tests/integration/test_model_api.py -q,artifacts/evidence/20260920T085803263518Z-model-catalog-full.json,NOT_RUN,组件与真实 API 已验证；完整注册执行审批、多节点规划、前端及统一验收尚未完成
R08.008,requirements.md §8,导入,src/coastmas/core/decomposition.py;src/coastmas/core/matching.py;src/coastmas/app/model_routes.py,.venv/bin/python -m pytest tests/unit/test_decomposition.py tests/unit/test_matching.py tests/integration/test_model_api.py -q,artifacts/evidence/20260920T085803263518Z-model-catalog-full.json,NOT_RUN,组件与真实 API 已验证；完整注册执行审批、多节点规划、前端及统一验收尚未完成
R08.009,requirements.md §8,导出,src/coastmas/core/decomposition.py;src/coastmas/core/matching.py;src/coastmas/app/model_routes.py,.venv/bin/python -m pytest tests/unit/test_decomposition.py tests/unit/test_matching.py tests/integration/test_model_api.py -q,artifacts/evidence/20260920T085803263518Z-model-catalog-full.json,NOT_RUN,组件与真实 API 已验证；完整注册执行审批、多节点规划、前端及统一验收尚未完成
R08.010,requirements.md §8,复制,src/coastmas/core/decomposition.py;src/coastmas/core/matching.py;src/coastmas/app/model_routes.py,.venv/bin/python -m pytest tests/unit/test_decomposition.py tests/unit/test_matching.py tests/integration/test_model_api.py -q,artifacts/evidence/20260920T085803263518Z-model-catalog-full.json,NOT_RUN,组件与真实 API 已验证；完整注册执行审批、多节点规划、前端及统一验收尚未完成
R08.011,requirements.md §8,验证,src/coastmas/core/decomposition.py;src/coastmas/core/matching.py;src/coastmas/app/model_routes.py,.venv/bin/python -m pytest tests/unit/test_decomposition.py tests/unit/test_matching.py tests/integration/test_model_api.py -q,artifacts/evidence/20260920T085803263518Z-model-catalog-full.json,NOT_RUN,组件与真实 API 已验证；完整注册执行审批、多节点规划、前端及统一验收尚未完成
R08.012,requirements.md §8,删除保护,src/coastmas/core/decomposition.py;src/coastmas/core/matching.py;src/coastmas/app/model_routes.py,.venv/bin/python -m pytest tests/unit/test_decomposition.py tests/unit/test_matching.py tests/integration/test_model_api.py -q,artifacts/evidence/20260920T085803263518Z-model-catalog-full.json,NOT_RUN,组件与真实 API 已验证；完整注册执行审批、多节点规划、前端及统一验收尚未完成
R08.013,requirements.md §8,ModelSpec JSON,src/coastmas/core/decomposition.py;src/coastmas/core/matching.py;src/coastmas/app/model_routes.py,.venv/bin/python -m pytest tests/unit/test_decomposition.py tests/unit/test_matching.py tests/integration/test_model_api.py -q,artifacts/evidence/20260920T085803263518Z-model-catalog-full.json,NOT_RUN,组件与真实 API 已验证；完整注册执行审批、多节点规划、前端及统一验收尚未完成
R08.014,requirements.md §8,ModelSpec YAML,src/coastmas/core/decomposition.py;src/coastmas/core/matching.py;src/coastmas/app/model_routes.py,.venv/bin/python -m pytest tests/unit/test_decomposition.py tests/unit/test_matching.py tests/integration/test_model_api.py -q,artifacts/evidence/20260920T085803263518Z-model-catalog-full.json,NOT_RUN,组件与真实 API 已验证；完整注册执行审批、多节点规划、前端及统一验收尚未完成
R09.000,requirements.md §9,模型拆解能力,src/coastmas/core/decomposition.py;src/coastmas/core/matching.py;src/coastmas/app/model_routes.py,.venv/bin/python -m pytest tests/unit/test_decomposition.py tests/unit/test_matching.py tests/integration/test_model_api.py -q,artifacts/evidence/20260920T085803263518Z-model-catalog-full.json,NOT_RUN,组件与真实 API 已验证；完整注册执行审批、多节点规划、前端及统一验收尚未完成
R09.001,requirements.md §9,9.1 White-box Model,src/coastmas/core/decomposition.py;src/coastmas/core/matching.py;src/coastmas/app/model_routes.py,.venv/bin/python -m pytest tests/unit/test_decomposition.py tests/unit/test_matching.py tests/integration/test_model_api.py -q,artifacts/evidence/20260920T085803263518Z-model-catalog-full.json,NOT_RUN,组件与真实 API 已验证；完整注册执行审批、多节点规划、前端及统一验收尚未完成
R09.002,requirements.md §9,9.2 Black-box Model,src/coastmas/core/decomposition.py;src/coastmas/core/matching.py;src/coastmas/app/model_routes.py,.venv/bin/python -m pytest tests/unit/test_decomposition.py tests/unit/test_matching.py tests/integration/test_model_api.py -q,artifacts/evidence/20260920T085803263518Z-model-catalog-full.json,NOT_RUN,组件与真实 API 已验证；完整注册执行审批、多节点规划、前端及统一验收尚未完成
R09.003,requirements.md §9,Python Function,src/coastmas/core/decomposition.py;src/coastmas/core/matching.py;src/coastmas/app/model_routes.py,.venv/bin/python -m pytest tests/unit/test_decomposition.py tests/unit/test_matching.py tests/integration/test_model_api.py -q,artifacts/evidence/20260920T085803263518Z-model-catalog-full.json,NOT_RUN,组件与真实 API 已验证；完整注册执行审批、多节点规划、前端及统一验收尚未完成
R09.004,requirements.md §9,Pipeline,src/coastmas/core/decomposition.py;src/coastmas/core/matching.py;src/coastmas/app/model_routes.py,.venv/bin/python -m pytest tests/unit/test_decomposition.py tests/unit/test_matching.py tests/integration/test_model_api.py -q,artifacts/evidence/20260920T085803263518Z-model-catalog-full.json,NOT_RUN,组件与真实 API 已验证；完整注册执行审批、多节点规划、前端及统一验收尚未完成
R09.005,requirements.md §9,CLI arguments,src/coastmas/core/decomposition.py;src/coastmas/core/matching.py;src/coastmas/app/model_routes.py,.venv/bin/python -m pytest tests/unit/test_decomposition.py tests/unit/test_matching.py tests/integration/test_model_api.py -q,artifacts/evidence/20260920T085803263518Z-model-catalog-full.json,NOT_RUN,组件与真实 API 已验证；完整注册执行审批、多节点规划、前端及统一验收尚未完成
R09.006,requirements.md §9,Declared Components,src/coastmas/core/decomposition.py;src/coastmas/core/matching.py;src/coastmas/app/model_routes.py,.venv/bin/python -m pytest tests/unit/test_decomposition.py tests/unit/test_matching.py tests/integration/test_model_api.py -q,artifacts/evidence/20260920T085803263518Z-model-catalog-full.json,NOT_RUN,组件与真实 API 已验证；完整注册执行审批、多节点规划、前端及统一验收尚未完成
R09.007,requirements.md §9,preprocess,src/coastmas/core/decomposition.py;src/coastmas/core/matching.py;src/coastmas/app/model_routes.py,.venv/bin/python -m pytest tests/unit/test_decomposition.py tests/unit/test_matching.py tests/integration/test_model_api.py -q,artifacts/evidence/20260920T085803263518Z-model-catalog-full.json,NOT_RUN,组件与真实 API 已验证；完整注册执行审批、多节点规划、前端及统一验收尚未完成
R09.008,requirements.md §9,compute,src/coastmas/core/decomposition.py;src/coastmas/core/matching.py;src/coastmas/app/model_routes.py,.venv/bin/python -m pytest tests/unit/test_decomposition.py tests/unit/test_matching.py tests/integration/test_model_api.py -q,artifacts/evidence/20260920T085803263518Z-model-catalog-full.json,NOT_RUN,组件与真实 API 已验证；完整注册执行审批、多节点规划、前端及统一验收尚未完成
R09.009,requirements.md §9,postprocess,src/coastmas/core/decomposition.py;src/coastmas/core/matching.py;src/coastmas/app/model_routes.py,.venv/bin/python -m pytest tests/unit/test_decomposition.py tests/unit/test_matching.py tests/integration/test_model_api.py -q,artifacts/evidence/20260920T085803263518Z-model-catalog-full.json,NOT_RUN,组件与真实 API 已验证；完整注册执行审批、多节点规划、前端及统一验收尚未完成
R09.010,requirements.md §9,validate,src/coastmas/core/decomposition.py;src/coastmas/core/matching.py;src/coastmas/app/model_routes.py,.venv/bin/python -m pytest tests/unit/test_decomposition.py tests/unit/test_matching.py tests/integration/test_model_api.py -q,artifacts/evidence/20260920T085803263518Z-model-catalog-full.json,NOT_RUN,组件与真实 API 已验证；完整注册执行审批、多节点规划、前端及统一验收尚未完成
R09.011,requirements.md §9,Atomic Model Component,src/coastmas/core/decomposition.py;src/coastmas/core/matching.py;src/coastmas/app/model_routes.py,.venv/bin/python -m pytest tests/unit/test_decomposition.py tests/unit/test_matching.py tests/integration/test_model_api.py -q,artifacts/evidence/20260920T085803263518Z-model-catalog-full.json,NOT_RUN,组件与真实 API 已验证；完整注册执行审批、多节点规划、前端及统一验收尚未完成
R10.000,requirements.md §10,模型知识图谱,src/coastmas/planner/,make research,,NOT_RUN,尚未实现或验证
R10.001,requirements.md §10,Objective,src/coastmas/planner/,make research,,NOT_RUN,尚未实现或验证
R10.002,requirements.md §10,Task,src/coastmas/planner/,make research,,NOT_RUN,尚未实现或验证
R10.003,requirements.md §10,Model,src/coastmas/planner/,make research,,NOT_RUN,尚未实现或验证
R10.004,requirements.md §10,Variable,src/coastmas/planner/,make research,,NOT_RUN,尚未实现或验证
R10.005,requirements.md §10,DataType,src/coastmas/planner/,make research,,NOT_RUN,尚未实现或验证
R10.006,requirements.md §10,EntityType,src/coastmas/planner/,make research,,NOT_RUN,尚未实现或验证
R10.007,requirements.md §10,SceneType,src/coastmas/planner/,make research,,NOT_RUN,尚未实现或验证
R10.008,requirements.md §10,Constraint,src/coastmas/planner/,make research,,NOT_RUN,尚未实现或验证
R10.009,requirements.md §10,REQUIRES,src/coastmas/planner/,make research,,NOT_RUN,尚未实现或验证
R10.010,requirements.md §10,PRODUCES,src/coastmas/planner/,make research,,NOT_RUN,尚未实现或验证
R10.011,requirements.md §10,SUPPORTS,src/coastmas/planner/,make research,,NOT_RUN,尚未实现或验证
R10.012,requirements.md §10,DEPENDS_ON,src/coastmas/planner/,make research,,NOT_RUN,尚未实现或验证
R10.013,requirements.md §10,MAPS_TO,src/coastmas/planner/,make research,,NOT_RUN,尚未实现或验证
R10.014,requirements.md §10,VALID_FOR,src/coastmas/planner/,make research,,NOT_RUN,尚未实现或验证
R10.015,requirements.md §10,INCOMPATIBLE_WITH,src/coastmas/planner/,make research,,NOT_RUN,尚未实现或验证
R10.016,requirements.md §10,DERIVED_FROM,src/coastmas/planner/,make research,,NOT_RUN,尚未实现或验证
R10.017,requirements.md §10,CAN_FOLLOW,src/coastmas/planner/,make research,,NOT_RUN,尚未实现或验证
R10.018,requirements.md §10,模型,src/coastmas/planner/,make research,,NOT_RUN,尚未实现或验证
R11.000,requirements.md §11,管理目标智能理解,src/coastmas/core/planning.py;src/coastmas/core/llm.py;src/coastmas/app/planning_routes.py;src/coastmas/persistence/planning.py,.venv/bin/python -m pytest tests/unit/test_planning.py tests/integration/test_planning_api.py tests/integration/test_planning_trace.py tests/integration/test_llm_provider.py -q,artifacts/evidence/20260920T105108468819Z-provider-provenance.json,NOT_RUN,确定性规划、API、真实数据库及本地 HTTP 协议测试通过；外部 LLM 凭证缺失，完整 UI 与统一验收未完成
